temp,rain_1h,snow_1h,clouds_all,traffic_volume
294.01,0.0,0.0,20,4406
294.95,0.0,0.0,75,4581
295.72,0.0,0.0,90,4608
296.51,0.0,0.0,75,4893
297.15,0.0,0.0,75,5436
297.75,0.0,0.0,75,6359
298.08,0.0,0.0,40,6062
297.95,0.0,0.0,75,4200
297.36,0.0,0.0,40,3230
296.72,0.0,0.0,75,2792
295.58,0.0,0.0,75,2442
294.36,0.0,0.0,75,1752
293.43,0.0,0.0,1,1121
292.82,0.0,0.0,1,701
292.65,0.0,0.0,1,402
292.79,0.0,0.0,40,282
292.86,0.0,0.0,1,345
292.86,0.0,0.0,1,345
292.72,0.0,0.0,1,884
292.72,0.0,0.0,1,884
292.48,0.0,0.0,1,2886
292.28,0.0,0.0,1,5950
292.08,0.0,0.0,90,6827
292.08,0.0,0.0,90,6827
292.08,0.0,0.0,90,6827
292.28,0.0,0.0,90,5865
292.28,0.0,0.0,90,5865
293.15,0.0,0.0,90,4883
293.15,0.0,0.0,90,4883
293.86,0.0,0.0,75,4267
295.69,0.0,0.0,75,4644
297.08,0.0,0.0,40,4965
299.02,0.0,0.0,75,5102
299.36,0.0,0.0,1,5152
299.94,0.0,0.0,75,5510
300.36,0.0,0.0,90,6593
300.22,0.0,0.0,90,6022
300.94,0.0,0.0,90,4095
299.65,0.0,0.0,90,3195
299.65,0.0,0.0,90,3195
298.28,0.0,0.0,90,2874
298.28,0.0,0.0,90,2874
298.28,0.0,0.0,90,2874
298.44,0.0,0.0,75,3512
298.44,0.0,0.0,75,3512
298.44,0.0,0.0,75,3512
298.08,0.0,0.0,1,1892
298.08,0.0,0.0,1,1892
297.69,0.0,0.0,1,1069
297.69,0.0,0.0,1,1069
297.84,0.0,0.0,90,666
296.92,0.0,0.0,20,409
296.61,0.0,0.0,40,296
296.65,0.0,0.0,1,355
296.65,0.0,0.0,1,355
296.22,0.0,0.0,90,851
296.22,0.0,0.0,90,851
296.22,0.0,0.0,90,851
295.61,0.0,0.0,90,2900
295.61,0.0,0.0,90,2900
295.61,0.0,0.0,90,2900
295.61,0.0,0.0,90,2900
295.38,0.0,0.0,40,5416
295.38,0.0,0.0,40,5416
295.38,0.0,0.0,40,5416
295.38,0.0,0.0,40,5416
294.76,0.0,0.0,90,6510
294.76,0.0,0.0,90,6510
294.92,0.0,0.0,90,6013
294.92,0.0,0.0,90,6013
295.08,0.0,0.0,90,5034
295.08,0.0,0.0,90,5034
295.08,0.0,0.0,90,5034
295.58,0.0,0.0,90,4467
295.58,0.0,0.0,90,4467
296.23,0.0,0.0,90,4775
296.23,0.0,0.0,90,4775
297.07,0.0,0.0,90,5007
297.86,0.0,0.0,75,5026
298.93,0.0,0.0,75,5278
300.01,0.0,0.0,40,5790
300.22,0.0,0.0,1,6698
301.22,0.0,0.0,1,6519
301.08,0.0,0.0,40,4716
300.68,0.0,0.0,1,3664
300.01,0.0,0.0,40,3345
297.95,0.0,0.0,40,3385
295.76,0.0,0.0,1,2499
293.65,0.0,0.0,1,3420
292.72,0.0,0.0,1,1064
292.49,0.0,0.0,1,612
291.75,0.0,0.0,1,360
291.55,0.0,0.0,1,395
291.21,0.0,0.0,1,910
291.15,0.0,0.0,1,2919
290.55,0.0,0.0,1,5730
290.61,0.0,0.0,1,6338
292.27,0.0,0.0,5,6096
294.86,0.0,0.0,5,4999
296.58,0.0,0.0,1,4537
298.36,0.0,0.0,1,4840
299.44,0.0,0.0,1,5161
300.51,0.0,0.0,40,5313
300.88,0.0,0.0,40,5218
301.28,0.0,0.0,75,5684
301.36,0.0,0.0,40,6529
301.72,0.0,0.0,40,6199
301.72,0.0,0.0,40,4667
301.36,0.0,0.0,40,3683
300.29,0.0,0.0,20,3247
298.36,0.0,0.0,20,3555
295.82,0.0,0.0,1,3553
294.29,0.0,0.0,1,1755
293.55,0.0,0.0,1,1076
293.15,0.0,0.0,1,757
291.69,0.0,0.0,1,502
291.15,0.0,0.0,1,458
290.75,0.0,0.0,1,923
290.08,0.0,0.0,1,2810
289.68,0.0,0.0,1,5387
289.68,0.0,0.0,1,5387
289.49,0.0,0.0,1,6364
291.41,0.0,0.0,40,5370
293.88,0.0,0.0,40,4834
295.81,0.0,0.0,40,4638
297.68,0.0,0.0,40,4931
299.42,0.0,0.0,40,5399
299.94,0.0,0.0,1,5518
300.68,0.0,0.0,40,5597
301.08,0.0,0.0,40,5945
301.02,0.0,0.0,40,6165
301.48,0.0,0.0,40,5775
301.28,0.0,0.0,40,4745
301.15,0.0,0.0,20,3706
300.15,0.0,0.0,5,3183
298.08,0.0,0.0,5,3313
294.89,0.0,0.0,5,2869
292.95,0.0,0.0,1,2488
292.02,0.0,0.0,1,1789
291.22,0.0,0.0,1,997
291.15,0.0,0.0,1,797
289.82,0.0,0.0,1,369
288.87,0.0,0.0,1,342
288.36,0.0,0.0,1,612
288.29,0.0,0.0,1,1055
287.86,0.0,0.0,20,1365
290.81,0.0,0.0,20,2373
293.72,0.0,0.0,1,3502
296.29,0.0,0.0,1,4019
298.48,0.0,0.0,5,4518
299.3,0.0,0.0,1,4617
300.35,0.0,0.0,40,4473
300.65,0.0,0.0,40,4668
301.15,0.0,0.0,40,4503
301.01,0.0,0.0,1,4850
301.08,0.0,0.0,1,4517
301.02,0.0,0.0,20,4189
301.08,0.0,0.0,20,3394
300.37,0.0,0.0,5,3125
297.87,0.0,0.0,20,3386
294.87,0.0,0.0,20,3246
293.08,0.0,0.0,1,2484
291.87,0.0,0.0,1,1789
291.08,0.0,0.0,1,997
290.01,0.0,0.0,1,797
289.58,0.0,0.0,1,369
289.42,0.0,0.0,1,342
288.86,0.0,0.0,1,542
288.82,0.0,0.0,1,886
288.5,0.0,0.0,20,1127
291.22,0.0,0.0,1,1911
294.43,0.0,0.0,40,2666
296.81,0.0,0.0,1,3287
298.44,0.0,0.0,1,3867
299.95,0.0,0.0,1,4278
300.44,0.0,0.0,1,4673
301.29,0.0,0.0,1,4755
301.75,0.0,0.0,40,4883
301.82,0.0,0.0,75,5031
301.93,0.0,0.0,75,4910
301.51,0.0,0.0,75,4771
301.15,0.0,0.0,75,3914
300.01,0.0,0.0,75,4177
297.95,0.0,0.0,75,3170
295.37,0.0,0.0,75,2274
294.22,0.0,0.0,1,1433
293.08,0.0,0.0,1,796
292.37,0.0,0.0,1,521
291.65,0.0,0.0,1,345
291.37,0.0,0.0,1,372
291.62,0.0,0.0,1,868
291.15,0.0,0.0,1,2839
291.01,0.0,0.0,1,5608
290.79,0.0,0.0,1,6562
292.74,0.0,0.0,40,5631
295.5,0.0,0.0,1,4740
298.3,0.0,0.0,1,4287
299.93,0.0,0.0,40,4651
300.87,0.0,0.0,40,4771
301.08,0.0,0.0,75,4969
301.62,0.0,0.0,40,5007
302.15,0.0,0.0,75,5466
302.15,0.0,0.0,75,6304
301.76,0.0,0.0,75,5816
301.92,0.0,0.0,75,4233
301.54,0.0,0.0,40,3281
300.15,0.0,0.0,40,2823
298.08,0.0,0.0,20,2555
296.69,0.0,0.0,20,1821
294.65,0.0,0.0,1,1143
294.58,0.0,0.0,1,700
293.72,0.0,0.0,1,406
293.29,0.0,0.0,1,307
292.44,0.0,0.0,1,385
291.53,0.0,0.0,1,926
290.99,0.0,0.0,1,3015
291.3,0.0,0.0,1,5840
290.58,0.0,0.0,1,6440
292.53,0.0,0.0,1,6052
294.86,0.0,0.0,75,4913
296.53,0.0,0.0,75,4436
298.64,0.0,0.0,40,4779
300.07,0.0,0.0,1,5132
301.07,0.0,0.0,75,5034
301.92,0.0,0.0,75,5018
302.61,0.0,0.0,40,5714
303.29,0.0,0.0,40,6651
303.15,0.0,0.0,20,6136
303.07,0.0,0.0,5,4281
301.9,0.0,0.0,5,3374
300.3,0.0,0.0,5,3023
297.92,0.0,0.0,5,2865
296.09,0.0,0.0,5,1972
294.15,0.0,0.0,1,1213
294.22,0.0,0.0,1,708
294.15,0.0,0.0,40,468
293.58,0.0,0.0,40,343
292.93,0.0,0.0,40,447
292.15,0.0,0.0,1,945
291.65,0.0,0.0,1,2943
291.15,0.0,0.0,1,5724
290.79,0.0,0.0,40,6450
291.43,0.0,0.0,40,6029
293.38,0.0,0.0,1,4929
295.15,0.0,0.0,75,4506
296.41,0.0,0.0,40,4673
297.75,0.0,0.0,40,4897
299.01,0.0,0.0,1,4878
299.35,0.0,0.0,1,5289
299.42,0.0,0.0,1,5694
299.93,0.0,0.0,75,6330
299.94,0.0,0.0,40,6138
298.88,0.0,0.0,75,4655
298.29,0.0,0.0,75,3766
297.16,0.0,0.0,75,3299
294.43,0.0,0.0,75,2837
293.75,0.0,0.0,75,1978
293.65,0.0,0.0,75,1210
292.92,0.0,0.0,90,693
291.93,0.0,0.0,90,394
291.93,0.0,0.0,90,394
291.22,0.0,0.0,75,322
290.51,0.0,0.0,90,390
290.51,0.0,0.0,90,390
290.08,0.0,0.0,90,896
289.82,0.0,0.0,90,2863
289.69,0.0,0.0,90,5460
289.69,0.0,0.0,90,5460
289.69,0.0,0.0,90,5460
288.81,0.0,0.0,90,5801
288.81,0.0,0.0,90,5801
288.81,0.0,0.0,90,5801
288.14,0.0,0.0,90,5423
288.14,0.0,0.0,90,5423
287.81,0.0,0.0,90,4839
287.81,0.0,0.0,90,4839
286.79,0.0,0.0,90,4365
286.79,0.0,0.0,90,4365
286.08,0.0,0.0,90,4693
286.08,0.0,0.0,90,4693
286.22,0.0,0.0,90,5009
286.22,0.0,0.0,90,5009
286.22,0.0,0.0,90,5009
285.93,0.0,0.0,90,5104
285.93,0.0,0.0,90,5104
285.93,0.0,0.0,90,5104
286.43,0.0,0.0,90,5447
286.43,0.0,0.0,90,5447
286.43,0.0,0.0,90,5447
286.28,0.0,0.0,90,5861
286.28,0.0,0.0,90,5861
286.28,0.0,0.0,90,5861
286.15,0.0,0.0,90,6587
286.15,0.0,0.0,90,6587
286.15,0.0,0.0,90,6587
286.35,0.0,0.0,90,6060
286.35,0.0,0.0,90,6060
286.62,0.0,0.0,90,4746
286.75,0.0,0.0,90,3430
286.42,0.0,0.0,90,3123
286.28,0.0,0.0,90,3816
285.95,0.0,0.0,75,2423
285.41,0.0,0.0,75,1642
285.35,0.0,0.0,90,801
285.22,0.0,0.0,90,434
285.22,0.0,0.0,90,333
285.22,0.0,0.0,90,333
285.61,0.0,0.0,90,366
285.93,0.0,0.0,75,868
285.61,0.0,0.0,75,2802
285.41,0.0,0.0,75,5426
285.61,0.0,0.0,75,6175
286.15,0.0,0.0,40,5350
287.36,0.0,0.0,90,4778
289.86,0.0,0.0,20,4517
291.75,0.0,0.0,1,4954
293.82,0.0,0.0,40,5189
295.08,0.0,0.0,40,5206
296.36,0.0,0.0,75,5563
296.95,0.0,0.0,75,5890
297.58,0.0,0.0,40,6066
297.36,0.0,0.0,40,5292
297.65,0.0,0.0,40,4534
296.72,0.0,0.0,40,3808
295.72,0.0,0.0,40,3206
293.02,0.0,0.0,75,3216
291.15,0.0,0.0,40,3001
289.22,0.0,0.0,1,2423
288.51,0.0,0.0,1,1472
287.86,0.0,0.0,1,882
287.29,0.0,0.0,1,546
286.51,0.0,0.0,1,414
285.72,0.0,0.0,1,468
285.01,0.0,0.0,1,880
284.72,0.0,0.0,1,1431
284.68,0.0,0.0,20,1940
286.22,0.0,0.0,1,2647
289.08,0.0,0.0,1,3649
291.5,0.0,0.0,1,4049
293.61,0.0,0.0,75,4143
294.94,0.0,0.0,75,4535
296.48,0.0,0.0,75,4378
297.15,0.0,0.0,1,4512
297.62,0.0,0.0,75,4480
297.08,0.0,0.0,90,4586
297.23,0.0,0.0,75,4555
295.72,0.0,0.0,75,4065
295.72,0.0,0.0,75,4065
294.87,0.0,0.0,90,3569
293.15,0.0,0.0,75,3091
293.15,0.0,0.0,75,3091
292.08,0.0,0.0,90,2927
290.95,0.0,0.0,75,3096
290.08,0.0,0.0,1,3893
288.79,0.0,0.0,1,1885
288.42,0.0,0.0,40,1151
288.08,0.0,0.0,1,731
288.48,0.0,0.0,1,501
288.55,0.0,0.0,1,414
288.61,0.0,0.0,1,652
288.79,0.0,0.0,1,1055
288.61,0.0,0.0,90,1309
289.15,0.0,0.0,75,2002
290.51,0.0,0.0,40,2733
292.28,0.0,0.0,75,3602
293.95,0.0,0.0,75,4317
295.15,0.0,0.0,75,4636
296.29,0.0,0.0,90,4399
295.87,0.0,0.0,90,4186
295.87,0.0,0.0,90,4186
294.43,0.0,0.0,75,4255
294.43,0.0,0.0,75,4255
294.43,0.0,0.0,75,4255
294.56,0.0,0.0,75,3963
295.01,0.0,0.0,75,4073
293.75,0.0,0.0,90,3999
292.95,0.0,0.0,90,3727
292.95,0.0,0.0,90,3727
292.15,0.0,0.0,90,2872
292.15,0.0,0.0,90,2872
290.86,0.0,0.0,90,2665
290.86,0.0,0.0,90,2665
289.75,0.0,0.0,75,2802
289.14,0.0,0.0,90,1480
289.08,0.0,0.0,1,632
289.08,0.0,0.0,1,632
288.28,0.0,0.0,1,405
288.28,0.0,0.0,1,405
287.15,0.0,0.0,1,292
287.15,0.0,0.0,1,292
286.88,0.0,0.0,40,350
286.88,0.0,0.0,40,350
286.08,0.0,0.0,1,879
286.08,0.0,0.0,1,879
285.93,0.0,0.0,1,2878
285.93,0.0,0.0,1,2878
285.55,0.0,0.0,1,5647
285.55,0.0,0.0,1,5647
285.48,0.0,0.0,1,6357
285.48,0.0,0.0,1,6357
287.29,0.0,0.0,5,6073
287.29,0.0,0.0,5,6073
289.65,0.0,0.0,90,4877
289.65,0.0,0.0,90,4877
291.54,0.0,0.0,1,4350
294.14,0.0,0.0,5,4505
295.88,0.0,0.0,40,4857
297.28,0.0,0.0,40,4900
298.21,0.0,0.0,40,5288
298.5,0.0,0.0,40,5814
298.95,0.0,0.0,40,6468
299.15,0.0,0.0,40,6246
299.44,0.0,0.0,40,4747
298.62,0.0,0.0,20,3419
297.75,0.0,0.0,20,2762
295.3,0.0,0.0,75,2457
292.08,0.0,0.0,5,1798
290.43,0.0,0.0,1,1174
289.58,0.0,0.0,1,665
289.42,0.0,0.0,1,395
288.72,0.0,0.0,1,321
288.61,0.0,0.0,1,366
287.79,0.0,0.0,1,889
287.55,0.0,0.0,1,2983
287.15,0.0,0.0,1,5737
287.42,0.0,0.0,5,6598
289.57,0.0,0.0,5,6113
291.93,0.0,0.0,1,4938
294.84,0.0,0.0,1,4362
296.92,0.0,0.0,20,4730
298.01,0.0,0.0,1,4902
299.36,0.0,0.0,75,4905
299.62,0.0,0.0,75,5140
299.87,0.0,0.0,40,5927
300.35,0.0,0.0,40,6997
300.36,0.0,0.0,40,6651
300.28,0.0,0.0,40,5408
299.49,0.0,0.0,40,3677
298.58,0.0,0.0,40,3106
296.15,0.0,0.0,75,3548
293.84,0.0,0.0,75,2007
292.23,0.0,0.0,1,1198
291.69,0.0,0.0,1,676
291.09,0.0,0.0,1,395
290.37,0.0,0.0,1,306
290.08,0.0,0.0,40,381
289.86,0.0,0.0,1,949
289.08,0.0,0.0,1,3028
289.08,0.0,0.0,1,5803
289.23,0.0,0.0,75,6017
290.48,0.0,0.0,75,6205
291.54,0.0,0.0,1,4988
292.48,0.0,0.0,75,4368
292.61,0.0,0.0,90,4634
292.88,0.0,0.0,90,4675
292.29,0.0,0.0,90,4699
292.29,0.0,0.0,90,4699
292.29,0.0,0.0,90,4699
291.31,0.0,0.0,90,4975
291.31,0.0,0.0,90,4975
291.31,0.0,0.0,90,4975
291.87,0.0,0.0,90,5434
291.87,0.0,0.0,90,5434
291.94,0.0,0.0,90,6584
291.94,0.0,0.0,90,6584
291.94,0.0,0.0,90,6584
292.15,0.0,0.0,90,5982
292.15,0.0,0.0,90,5982
292.15,0.0,0.0,90,5982
292.15,0.0,0.0,90,5982
291.72,0.0,0.0,90,4627
291.72,0.0,0.0,90,4627
291.72,0.0,0.0,90,4627
291.72,0.0,0.0,90,4627
291.65,0.0,0.0,90,3205
291.65,0.0,0.0,90,3205
291.65,0.0,0.0,90,3205
291.72,0.0,0.0,90,2938
292.01,0.0,0.0,90,2444
291.75,0.0,0.0,90,1778
291.75,0.0,0.0,90,1778
291.62,0.0,0.0,40,1142
291.29,0.0,0.0,90,622
291.29,0.0,0.0,90,622
290.62,0.0,0.0,90,362
290.62,0.0,0.0,90,362
290.62,0.0,0.0,90,362
290.15,0.0,0.0,1,288
290.15,0.0,0.0,1,288
290.15,0.0,0.0,1,288
289.55,0.0,0.0,40,355
289.55,0.0,0.0,40,355
288.95,0.0,0.0,40,933
288.95,0.0,0.0,40,933
288.99,0.0,0.0,75,2986
288.99,0.0,0.0,75,2986
289.15,0.0,0.0,75,5800
289.15,0.0,0.0,75,5800
289.29,0.0,0.0,90,6732
289.29,0.0,0.0,90,6732
289.72,0.0,0.0,75,6052
290.5,0.0,0.0,75,5068
291.02,0.0,0.0,90,4790
291.94,0.0,0.0,90,5006
293.28,0.0,0.0,90,4966
294.29,0.0,0.0,75,5013
294.79,0.0,0.0,75,5402
295.01,0.0,0.0,75,5784
294.88,0.0,0.0,75,6326
294.86,0.0,0.0,40,6294
295.01,0.0,0.0,75,4692
295.36,0.0,0.0,40,3452
294.08,0.0,0.0,40,3093
292.62,0.0,0.0,40,3271
291.28,0.0,0.0,1,2248
290.22,0.0,0.0,20,1414
289.75,0.0,0.0,1,715
289.29,0.0,0.0,1,431
288.35,0.0,0.0,1,341
287.55,0.0,0.0,1,409
287.55,0.0,0.0,1,409
287.29,0.0,0.0,1,894
287.29,0.0,0.0,1,894
286.95,0.0,0.0,75,2795
286.95,0.0,0.0,75,2795
286.68,0.0,0.0,1,5356
286.68,0.0,0.0,1,5356
286.79,0.0,0.0,90,6038
286.79,0.0,0.0,90,6038
287.5,0.0,0.0,90,5367
287.5,0.0,0.0,90,5367
289.08,0.0,0.0,75,4694
291.08,0.0,0.0,5,4764
293.81,0.0,0.0,5,4991
295.35,0.0,0.0,40,5428
296.15,0.0,0.0,1,5402
296.16,0.0,0.0,1,5538
297.15,0.0,0.0,1,5521
297.75,0.0,0.0,75,5941
298.15,0.0,0.0,40,5363
297.43,0.0,0.0,75,4553
297.23,0.0,0.0,1,3960
295.89,0.0,0.0,40,3611
293.62,0.0,0.0,40,4585
291.62,0.0,0.0,40,3288
289.95,0.0,0.0,1,2272
289.48,0.0,0.0,1,1532
288.82,0.0,0.0,1,963
288.22,0.0,0.0,40,638
287.22,0.0,0.0,1,454
286.43,0.0,0.0,1,449
285.44,0.0,0.0,1,811
285.02,0.0,0.0,1,1474
284.82,0.0,0.0,1,1939
286.55,0.0,0.0,1,2679
290.15,0.0,0.0,5,3355
292.86,0.0,0.0,1,3831
295.02,0.0,0.0,1,4221
296.48,0.0,0.0,1,4528
297.51,0.0,0.0,1,4632
298.08,0.0,0.0,40,4788
298.15,0.0,0.0,40,4851
298.94,0.0,0.0,75,4876
298.62,0.0,0.0,75,4719
298.35,0.0,0.0,75,4448
297.75,0.0,0.0,75,3716
295.65,0.0,0.0,75,3509
293.35,0.0,0.0,75,3442
291.69,0.0,0.0,75,3854
290.49,0.0,0.0,1,2315
290.02,0.0,0.0,1,1655
288.89,0.0,0.0,1,982
288.16,0.0,0.0,1,581
287.89,0.0,0.0,1,437
287.69,0.0,0.0,1,368
287.69,0.0,0.0,1,512
287.95,0.0,0.0,40,858
288.66,0.0,0.0,1,1099
289.22,0.0,0.0,40,1706
290.01,0.0,0.0,40,2589
290.01,0.0,0.0,40,2589
290.72,0.0,0.0,90,3288
292.07,0.0,0.0,75,3793
293.35,0.0,0.0,75,4161
293.86,0.0,0.0,75,4254
293.86,0.0,0.0,75,4254
293.86,0.0,0.0,75,4639
293.65,0.0,0.0,75,4708
292.95,0.0,0.0,40,4457
292.99,0.0,0.0,90,4332
293.79,0.0,0.0,90,4077
293.68,0.0,0.0,90,3778
293.68,0.0,0.0,90,3778
293.15,0.0,0.0,75,2859
293.15,0.0,0.0,75,2859
292.08,0.0,0.0,90,2368
291.94,0.0,0.0,90,1787
291.94,0.0,0.0,90,1787
291.65,0.0,0.0,90,1065
291.65,0.0,0.0,90,1065
290.61,0.0,0.0,90,599
290.61,0.0,0.0,90,599
290.61,0.0,0.0,90,599
290.44,0.0,0.0,90,392
290.44,0.0,0.0,90,392
290.44,0.0,0.0,90,392
290.02,0.0,0.0,90,277
290.02,0.0,0.0,90,277
289.82,0.0,0.0,40,337
289.72,0.0,0.0,90,873
289.72,0.0,0.0,90,873
289.79,0.0,0.0,1,2866
289.58,0.0,0.0,1,5655
289.58,0.0,0.0,1,5655
289.58,0.0,0.0,1,5655
289.44,0.0,0.0,1,6670
289.44,0.0,0.0,1,6670
289.95,0.0,0.0,40,5970
290.22,0.0,0.0,90,4570
291.15,0.0,0.0,90,4246
291.44,0.0,0.0,90,4518
292.41,0.0,0.0,90,4782
292.69,0.0,0.0,75,4757
293.51,0.0,0.0,90,5011
293.94,0.0,0.0,90,5490
295.35,0.0,0.0,75,6419
295.92,0.0,0.0,75,6031
296.0,0.0,0.0,75,4230
295.69,0.0,0.0,75,3266
295.15,0.0,0.0,75,2802
293.29,0.0,0.0,40,2441
291.55,0.0,0.0,40,1647
290.65,0.0,0.0,1,1045
290.65,0.0,0.0,1,1045
289.69,0.0,0.0,1,603
288.95,0.0,0.0,1,410
288.95,0.0,0.0,1,410
288.15,0.0,0.0,1,268
288.15,0.0,0.0,1,268
287.82,0.0,0.0,1,376
287.82,0.0,0.0,1,376
287.36,0.0,0.0,90,919
287.36,0.0,0.0,90,919
286.96,0.0,0.0,1,2951
286.96,0.0,0.0,1,2951
287.29,0.0,0.0,1,5806
287.29,0.0,0.0,1,5806
287.29,0.0,0.0,1,5806
286.82,0.0,0.0,1,6459
286.82,0.0,0.0,1,6459
287.48,0.0,0.0,20,6088
287.48,0.0,0.0,20,6088
287.48,0.0,0.0,20,6088
288.82,0.0,0.0,90,4911
288.82,0.0,0.0,90,4911
288.82,0.0,0.0,90,4911
290.28,0.0,0.0,75,4589
291.69,0.0,0.0,1,4751
293.86,0.0,0.0,75,5047
295.23,0.0,0.0,1,4982
296.36,0.0,0.0,75,5179
297.32,0.0,0.0,1,5752
297.84,0.0,0.0,1,6556
297.57,0.0,0.0,1,6491
296.77,0.0,0.0,1,4753
296.15,0.0,0.0,90,3509
295.0,0.0,0.0,90,3096
293.69,0.0,0.0,90,2636
292.69,0.0,0.0,5,1926
291.87,0.0,0.0,1,1587
291.51,0.0,0.0,1,665
291.3,0.0,0.0,1,421
291.08,0.0,0.0,1,298
292.803,0.0,0.0,92,374
292.803,0.0,0.0,92,2963
291.07,0.0,0.0,90,5523
291.07,0.0,0.0,90,5523
291.07,0.0,0.0,90,5523
291.29,0.0,0.0,90,6094
291.29,0.0,0.0,90,6094
291.37,0.0,0.0,90,6165
291.37,0.0,0.0,90,6165
291.37,0.0,0.0,90,6165
291.77,0.0,0.0,90,4977
292.01,0.0,0.0,90,4389
293.23,0.0,0.0,75,4742
294.46,0.0,0.0,90,5053
294.92,0.0,0.0,90,4857
295.69,0.0,0.0,90,5304
296.84,0.0,0.0,75,5699
297.68,0.0,0.0,75,6729
297.93,0.0,0.0,90,6235
297.77,0.0,0.0,90,4644
297.15,0.0,0.0,1,3517
297.15,0.0,0.0,1,3517
297.15,0.0,0.0,1,3517
296.31,0.0,0.0,90,2685
296.31,0.0,0.0,90,2685
294.86,0.0,0.0,90,2281
294.86,0.0,0.0,90,2281
294.86,0.0,0.0,90,2281
294.36,0.0,0.0,90,2039
294.36,0.0,0.0,90,2039
294.36,0.0,0.0,90,2039
294.22,0.0,0.0,90,1368
294.15,0.0,0.0,90,660
294.15,0.0,0.0,90,660
293.79,0.0,0.0,90,404
293.72,0.0,0.0,90,286
293.72,0.0,0.0,90,286
293.72,0.0,0.0,90,286
293.38,0.0,0.0,90,311
293.38,0.0,0.0,90,311
293.38,0.0,0.0,90,311
292.92,0.0,0.0,90,917
292.92,0.0,0.0,90,917
292.92,0.0,0.0,90,917
292.53,0.0,0.0,90,2950
292.53,0.0,0.0,90,2950
292.53,0.0,0.0,90,2950
292.15,0.0,0.0,40,5457
292.15,0.0,0.0,40,5457
292.15,0.0,0.0,40,5457
291.79,0.0,0.0,90,6601
291.79,0.0,0.0,90,6601
291.94,0.0,0.0,90,5990
291.94,0.0,0.0,90,5990
291.94,0.0,0.0,90,5990
292.61,0.0,0.0,90,5086
292.61,0.0,0.0,90,5086
292.61,0.0,0.0,90,5086
292.79,0.0,0.0,90,4615
292.79,0.0,0.0,90,4615
292.79,0.0,0.0,90,4615
292.15,0.0,0.0,90,5147
292.15,0.0,0.0,90,5147
292.0,0.0,0.0,90,5125
292.0,0.0,0.0,90,5125
291.57,0.0,0.0,90,4963
291.57,0.0,0.0,90,4963
293.15,0.0,0.0,90,5270
294.77,0.0,0.0,90,5785
295.01,0.0,0.0,90,6785
295.65,0.0,0.0,90,6350
295.23,0.0,0.0,90,4751
295.07,0.0,0.0,90,3745
294.69,0.0,0.0,90,3414
293.86,0.0,0.0,75,2844
292.94,0.0,0.0,40,2547
291.94,0.0,0.0,40,1483
290.58,0.0,0.0,1,817
290.15,0.0,0.0,1,494
289.22,0.0,0.0,1,341
288.94,0.0,0.0,1,370
288.58,0.0,0.0,1,881
288.01,0.0,0.0,1,2783
288.0,0.0,0.0,1,5156
287.94,0.0,0.0,1,6180
289.22,0.0,0.0,1,5440
290.22,0.0,0.0,1,4757
291.72,0.0,0.0,1,4562
291.72,0.0,0.0,1,4562
291.84,0.0,0.0,1,4837
291.84,0.0,0.0,1,4837
292.58,0.0,0.0,90,5094
292.58,0.0,0.0,90,5094
292.58,0.0,0.0,90,5094
293.01,0.0,0.0,90,5104
293.01,0.0,0.0,90,5104
293.01,0.0,0.0,90,5104
293.01,0.0,0.0,90,5104
293.29,0.0,0.0,1,5611
293.29,0.0,0.0,1,5611
293.55,0.0,0.0,40,5810
293.55,0.0,0.0,40,5810
293.55,0.0,0.0,40,5810
294.75,0.0,0.0,75,6201
295.15,0.0,0.0,40,5500
295.86,0.0,0.0,90,4575
295.48,0.0,0.0,90,3714
294.08,0.0,0.0,75,3214
292.56,0.0,0.0,75,3838
290.8,0.0,0.0,1,2990
290.08,0.0,0.0,1,2054
289.62,0.0,0.0,1,1406
288.3,0.0,0.0,1,847
288.3,0.0,0.0,1,847
288.02,0.0,0.0,1,541
288.02,0.0,0.0,1,541
287.55,0.0,0.0,90,398
287.55,0.0,0.0,90,398
286.65,0.0,0.0,1,395
286.65,0.0,0.0,1,395
286.15,0.0,0.0,40,889
286.15,0.0,0.0,40,889
285.86,0.0,0.0,1,1435
285.86,0.0,0.0,1,1435
285.72,0.0,0.0,1,1889
285.72,0.0,0.0,1,1889
287.61,0.0,0.0,20,2710
287.61,0.0,0.0,20,2710
289.55,0.0,0.0,1,3449
289.55,0.0,0.0,1,3449
291.89,0.0,0.0,90,3843
291.89,0.0,0.0,90,3843
294.15,0.0,0.0,5,4184
295.79,0.0,0.0,1,4512
296.58,0.0,0.0,1,4557
297.72,0.0,0.0,40,4832
298.58,0.0,0.0,1,4711
299.15,0.0,0.0,5,4707
299.29,0.0,0.0,40,4604
299.22,0.0,0.0,1,4151
298.75,0.0,0.0,20,4025
297.22,0.0,0.0,20,3828
295.3,0.0,0.0,5,3515
293.62,0.0,0.0,1,3358
292.58,0.0,0.0,1,4072
292.23,0.0,0.0,1,2352
291.75,0.0,0.0,1,1259
291.8,0.0,0.0,1,879
291.15,0.0,0.0,1,532
291.15,0.0,0.0,1,401
291.15,0.0,0.0,1,603
291.02,0.0,0.0,1,972
291.51,0.0,0.0,90,1255
291.86,0.0,0.0,75,1929
293.08,0.0,0.0,40,2712
295.65,0.0,0.0,90,3540
297.28,0.0,0.0,1,4055
298.86,0.0,0.0,1,4452
299.95,0.0,0.0,1,4448
